"hpl_id";"AllaLinjer"
"781728";"281"
"781729";"281"
"781730";"281"
"781731";"281"
"781732";"271_274"
"781733";"271_274"
"781734";"272_273_274"
"781735";"271"
"781736";"271"
"781737";"271"
"781739";"271"
"781741";"281_282"
"781742";"282"
"781743";"224_282"
"781744";"224_282"
"781745";"241_242_243"
"781746";"241_242_243"
"781748";"242"
"781750";"242_243"
"781751";"242_243"
"781752";"241_242_243"
"781753";"242_243"
"781754";"247"
"781757";"220"
"781760";"221"
"781764";"232"
"781765";"233"
"781766";"232"
"781767";"233"
"781768";"234_235"
"781769";"236"
"781770";"236"
"781771";"234_237"
"781772";"234_237"
"781773";"237"
"781774";"241"
"781775";"241"
"781776";"242_243"
"781778";"246"
"781779";"252_253"
"781780";"234_252_253"
"781781";"232_252_253"
"781782";"252"
"781783";"251_253"
"781784";"251_252_253"
"781785";"254"
"781786";"224_254"
"781787";"254"
"781788";"261_262_265"
"781789";"262"
"781790";"265"
"781791";"263"
"781792";"224_263"
"781793";"263"
"781794";"263"
"781795";"264"
"781796";"265"
"781797";"271"
"781799";"271_274"
"781800";"271_274"
"781801";"281_282"
"781802";"281_282"
"781803";"281"
"781804";"281"
"781805";"273"
"781806";"273"
"781807";"234_235"
"781808";"251_253"
"781809";"262"
"781811";"231"
"781812";"234_235"
"781813";"235"
"781814";"234_235"
"781815";"241"
"781816";"241"
"781817";"241"
"781818";"241"
"781819";"241"
"781820";"242"
"781821";"246_247"
"781822";"251_253"
"781824";"252_253"
"781825";"252"
"781826";"232_252_253"
"781828";"251_253"
"781829";"251"
"781830";"254"
"781831";"254"
"781832";"254"
"781833";"254"
"781834";"261"
"781835";"261"
"781836";"261"
"781837";"261"
"781838";"261"
"781839";"262_264"
"781840";"262"
"781841";"262"
"781842";"262"
"781843";"262"
"781844";"224_263"
"781845";"224_263"
"781846";"263"
"781847";"263"
"781848";"263"
"781849";"264"
"781850";"264"
"781851";"265"
"781852";"265"
"781853";"265"
"781854";"265"
"781857";"281_282"
"781858";"281"
"781859";"271"
"781860";"271"
"781861";"271"
"781864";"273"
"781865";"273"
"781866";"273"
"781867";"273"
"781868";"273"
"781869";"273"
"781870";"273"
"781871";"273"
"781872";"234_237"
"781873";"234_237"
"781874";"237"
"781875";"235_237"
"781876";"232"
"781878";"231"
"781879";"231_233"
"781880";"232"
"781882";"241_242_243"
"781883";"242"
"781884";"242"
"781885";"242_243"
"781886";"281"
"781887";"232"
"781888";"251_253"
"781889";"251_253"
"781890";"251_253"
"781891";"261_263"
"782001";"428"
"782002";"418_428"
"782003";"418_428"
"782004";"775_811_835_852_853_854_857_860_911"
"782005";"418_428"
"782006";"428"
"782007";"428"
"782008";"427"
"782009";"859"
"782010";"427"
"782011";"853"
"782013";"835_855"
"782014";"811_817_851_911"
"782015";"811_853_854_855_Gräsöfärjan"
"782016";"751_752_753_832_835_855_858_859_860"
"782017";"426_427_428_752_777_817_823_826_917"
"782018";"120_125_412_413_418_419_420_751_775_811_858_886"
"782021";"853_854"
"782022";"428"
"782023";"428"
"782024";"777_823"
"782025";"823"
"782028";"458"
"782029";"855"
"782030";"855"
"782031";"855"
"782032";"852"
"782033";"852"
"782034";"851"
"782035";"851"
"782036";"851"
"782037";"851"
"782038";"851"
"782039";"851"
"782040";"450_851"
"782043";"419"
"782045";"859"
"782046";"811_835_857_859_911"
"782047";"860"
"782048";"853_854"
"782049";"420"
"782050";"852"
"782051";"860"
"782052";"860"
"782053";"859"
"782054";"859"
"782055";"859"
"782056";"752_832_835_855_858_859_860"
"782057";"413"
"782058";"856"
"782061";"411"
"782063";"886"
"782064";"886"
"782065";"886"
"782066";"886"
"782069";"817_851_911_917"
"782071";"427"
"782072";"852"
"782075";"853_854_855"
"782076";"811_835_852_853_854_857_859_911"
"782077";"450_452_811_858_911"
"782078";"411_751_775_811_858"
"782079";"418"
"782081";"826_832_835_855_858_859_860"
"782082";"751_752_753_826_832_835_855_858_859_860"
"782083";"826"
"782084";"826"
"782085";"413"
"782086";"413"
"782087";"413"
"782088";"413"
"782089";"413"
"782090";"450_811_858_911"
"782093";"458_811_858"
"782094";"411_412_811_858"
"782095";"458_857"
"782096";"458_857"
"782097";"458"
"782098";"458_857"
"782099";"430_811_835_853_854_859_860"
"782100";"811_854_855"
"782101";"811_853_854_855_856"
"782102";"811_853_854"
"782104";"142"
"782106";"412_413"
"782109";"418"
"782110";"418"
"782111";"418"
"782112";"458"
"782113";"439"
"782114";"851"
"782115";"458_857"
"782116";"751_752_753_826_832_855_858_859_860"
"782123";"852_860"
"782124";"860"
"782125";"860"
"782126";"860"
"782129";"859"
"782130";"811_886"
"782131";"125_420"
"782132";"125_420_811_886"
"782133";"413"
"782134";"146_413"
"782135";"125_420_811_886"
"782136";"413"
"782137";"125_420_811_886"
"782138";"412_413"
"782141";"418_419"
"782142";"413"
"782143";"418_419"
"782144";"430"
"782146";"418_419"
"782147";"412_413"
"782148";"413"
"782149";"125_411_412_418_419_420_886"
"782151";"430"
"782152";"411_418_886"
"782154";"411_811_858"
"782155";"412_413"
"782156";"430"
"782158";"412_413"
"782159";"412_413"
"782161";"411_811_858"
"782162";"419"
"782163";"419"
"782165";"418_419"
"782166";"418"
"782167";"418_419"
"782169";"411_811_858"
"782170";"418"
"782172";"857"
"782173";"411_811_858"
"782174";"857"
"782176";"418"
"782178";"411_811_858"
"782179";"418"
"782180";"418"
"782181";"411_811_858"
"782182";"857"
"782183";"857"
"782184";"411"
"782186";"411"
"782187";"411"
"782188";"411"
"782189";"857"
"782190";"418_428"
"782191";"428"
"782192";"411"
"782193";"411_811_858"
"782194";"428"
"782196";"752_823"
"782197";"418_428"
"782198";"418"
"782202";"823"
"782203";"857"
"782204";"428"
"782205";"811_858"
"782206";"817_917"
"782207";"817_917"
"782208";"857"
"782209";"817_917"
"782210";"817_917"
"782211";"823"
"782212";"428"
"782215";"428_817_917"
"782218";"427"
"782219";"427"
"782220";"817_917"
"782221";"427"
"782222";"854"
"782223";"450_458_851_911_917"
"782224";"775_811_858"
"782225";"430"
"782226";"427"
"782227";"857"
"782229";"854"
"782231";"430"
"782233";"817_917"
"782234";"428_817_917"
"782235";"823"
"782236";"854"
"782237";"427"
"782238";"458_857"
"782239";"458_857"
"782240";"817_851"
"782241";"458_857"
"782243";"857"
"782244";"854"
"782245";"458_857"
"782247";"811_817"
"782248";"439"
"782249";"811_817"
"782250";"427"
"782251";"458_857"
"782253";"458"
"782257";"823"
"782258";"428_817_917"
"782259";"458_857"
"782260";"427"
"782261";"458_857"
"782262";"428_817_917"
"782265";"439"
"782266";"854"
"782267";"427_817"
"782268";"458_857"
"782269";"817"
"782270";"427_817"
"782271";"427_817"
"782273";"426_427_777_817_823"
"782274";"427_817"
"782275";"854"
"782277";"426_427_428_817"
"782279";"854"
"782280";"426_427_777_817_823"
"782281";"427_817"
"782282";"426_428"
"782283";"450_452_811_851_858_911"
"782284";"817"
"782285";"854"
"782286";"426_428"
"782288";"857"
"782290";"826"
"782292";"426_428"
"782293";"852"
"782294";"450_452_811_851_858_911"
"782295";"817"
"782296";"427_817"
"782297";"427_817"
"782300";"852"
"782301";"826"
"782303";"439_857"
"782305";"852"
"782306";"450_452_811_851_858_911"
"782309";"450_452_811_851_858_911"
"782310";"439"
"782311";"450_452_811_858_911"
"782312";"826"
"782314";"854"
"782315";"450_452_811_858_911"
"782316";"851"
"782317";"857"
"782318";"426"
"782319";"450_452_811_858_911"
"782321";"426"
"782322";"752_826"
"782324";"857"
"782325";"426"
"782326";"439"
"782327";"832_835"
"782328";"450_851"
"782329";"426"
"782330";"450_452_811_858_911"
"782332";"426_826"
"782334";"450"
"782335";"857"
"782336";"852"
"782337";"811_858_911"
"782338";"452"
"782339";"851"
"782340";"854"
"782341";"811_858_911"
"782342";"852"
"782343";"852"
"782344";"811_858_911"
"782345";"426_826"
"782347";"811_857_858_911"
"782348";"851"
"782349";"826_832_835_851"
"782350";"450"
"782352";"426_826"
"782353";"852"
"782354";"426_826"
"782355";"832_835"
"782356";"811_859_911"
"782359";"851"
"782361";"854"
"782362";"854"
"782364";"426_826"
"782365";"854"
"782367";"775_811_835_853_854_857_859_911"
"782368";"854"
"782369";"426_826"
"782370";"835_855"
"782371";"853_854_Gräsöfärjan"
"782372";"811_835_853_854_859_860"
"782374";"426_826"
"782375";"851"
"782376";"852"
"782378";"426_826"
"782379";"852"
"782380";"853"
"782382";"835_855"
"782384";"450"
"782385";"811_835_853_854_859_860"
"782387";"450"
"782388";"811_853_854_855_856"
"782389";"826_851"
"782390";"853"
"782391";"426_752_826"
"782392";"835_855"
"782393";"811_853_854_855_856"
"782395";"752_826_851"
"782396";"811_835_853_854_859_860"
"782397";"826"
"782398";"852_856"
"782399";"855_856"
"782400";"852"
"782401";"811_853_854_855_856"
"782403";"450"
"782404";"811_853_854_855_856"
"782405";"852"
"782406";"430_811_835_853_854_859_860"
"782407";"426"
"782408";"835_855"
"782409";"811_853_854_855_856"
"782412";"835_855"
"782413";"851"
"782414";"826"
"782417";"835_855"
"782419";"851"
"782420";"853_856"
"782421";"811_854_855"
"782422";"851"
"782423";"430_811_853_854_855"
"782424";"851"
"782426";"853_856"
"782427";"826"
"782428";"853"
"782429";"835_855"
"782430";"430_811_835_853_854_859_860"
"782431";"853"
"782432";"826_851"
"782433";"426"
"782434";"851"
"782435";"853"
"782436";"826_851"
"782437";"851"
"782439";"426"
"782440";"426"
"782441";"826"
"782442";"835_855"
"782443";"853"
"782444";"826_851"
"782445";"430_811_853_854_855"
"782446";"430_811_853_854_855"
"782447";"826_851"
"782448";"426"
"782449";"430_835_855"
"782450";"458"
"782451";"752_826_851"
"782453";"860"
"782454";"860"
"782458";"852"
"782459";"856"
"782460";"450_452_811_858_911"
"782461";"856"
"782462";"856"
"782463";"856"
"782464";"856"
"782465";"854_856"
"782467";"450_452_458_851"
"782468";"412_413"
"782469";"412"
"782470";"412"
"782483";"426_427_428"
"782484";"426"
"782487";"430_439_852"
"782490";"439"
"782491";"439"
"782495";"452"
"782501";"851"
"782503";"412_811_858"
"782504";"886"
"782506";"826"
"782507";"817_823"
"782512";"418"
"782514";"120_420"
"782515";"420"
"782518";"854"
"782520";"458"
"782521";"854"
"782523";"458"
"782524";"411"
"782526";"439"
"782528";"439"
"782530";"811_857_911"
"782532";"852"
"782535";"852"
"782536";"852"
"791236";"185"
"791274";"677"
"791305";"SL-pendeln_Upptåget Sala_Upptåget Gävle"
"792024";"501_510"
"793002";"513"
"793003";"513"
"793005";"848"
"793006";"848"
"793007";"848"
"793008";"848"
"793009";"848"
"793010";"848"
"793011";"848"
"793012";"848"
"793013";"848"
"793014";"848"
"793015";"848"
"793016";"848"
"793017";"225"
"793018";"225"
"793019";"225"
"793020";"225"
"793021";"844"
"793022";"844"
"793023";"848"
"793024";"848"
"793033";"513_772_844_865_867"
"793034";"848_Upptåget Sala"
"793035";"225_848_865_867"
"793036";"848_Upptåget Sala"
"793048";"774_874"
"793049";"848"
"793051";"225_848_865_867_Upptåget Sala"
"793052";"773_774_874"
"793053";"773_774_874"
"793056";"225"
"793059";"225"
"793060";"848"
"793061";"848"
"793063";"848"
"793064";"848"
"793065";"848"
"793066";"225"
"793067";"848"
"793068";"848"
"793070";"225"
"793071";"848"
"793073";"848"
"793075";"225"
"793078";"848"
"793081";"848"
"793082";"225_848"
"793083";"848"
"793085";"848"
"793086";"848"
"793087";"848"
"793088";"844"
"793089";"844"
"793090";"844"
"793092";"844"
"793093";"844"
"793094";"844"
"793095";"844"
"793097";"772_844"
"793098";"844"
"793099";"844"
"793100";"844"
"793103";"844"
"793104";"844"
"793107";"844"
"793108";"844"
"793109";"513"
"793111";"513"
"793112";"513"
"793113";"513"
"793115";"772_844"
"793116";"513"
"793117";"513"
"793118";"513"
"793119";"513"
"793120";"513"
"793121";"513"
"793122";"513"
"793123";"513"
"793124";"513"
"793125";"513"
"793126";"513"
"793131";"865_867"
"793134";"867"
"793136";"844_865"
"793137";"848"
"793139";"773_774_874"
"799001";"515"
"799002";"515_521"
"799003";"131_132"
"799006";"808"
"799007";"261_263"
"799008";"517"
"799009";"168"
"799480";"192"
"799481";"131_132_133"
"799482";"192"
