"hpl_id";"lat";"long"
700302;59,9461951771749;17,5345985640425
700303;59,9465809145354;17,5400949074794
700305;59,956896006962;17,5591444067162
700306;59,9587019134419;17,5725058955919
700308;59,95715126407;17,581016397426
700309;59,9549150429044;17,5844053977349
700310;59,9438338746261;17,5912383212596
700311;59,9383218874458;17,5938584443039
700312;59,932538523791;17,5966240906601
700313;59,9258143054722;17,5999103485429
700314;59,9196147245654;17,6029017947294
700315;59,9097000498804;17,6077289932058
700316;59,9040609122226;17,6104262774688
700317;59,8931524996731;17,6156774679842
700320;59,8644132469262;17,6215961400607
700321;59,8643381150924;17,6172717510144
700322;59,8631285360429;17,6131714808441
700323;59,8607344253569;17,6083647902547
700325;59,8561296088079;17,6453111401211
700330;59,8695307759846;17,6241962988359
700333;59,850218216175;17,6590289650317
700334;59,8482002893414;17,6626997135014
700335;59,8440508050352;17,6736019108535
700336;59,8323051285627;17,6907619598096
700338;59,8162571104588;17,6991613591632
700339;59,8140520058791;17,7026549536183
700340;59,8109967705658;17,7015901454318
700342;59,808874738571;17,6968178059534
700343;59,8079532056281;17,6940922150199
700345;59,8906382630747;17,6384457204111
700347;59,8839832072047;17,6353819986543
700349;59,8730766340352;17,6371935130615
700353;59,8265295092221;17,693449357108
700354;59,8232156364282;17,6935115233901
700355;59,8208164172078;17,691147119325
700356;59,8187374396693;17,690869221911
700358;59,820667431436;17,7033875457686
700359;59,8204058870918;17,7059579319903
700360;59,8200763445963;17,7088809871636
700361;59,8182390368692;17,714855653035
700362;59,8158956810949;17,7179483147492
700363;59,8146479653891;17,7240982435611
700364;59,8148813009734;17,6836457070586
700365;59,813959572094;17,6884603062597
700366;59,8158304888603;17,6938604040277
700367;59,8217432418132;17,6991338449173
700368;59,8782298814742;17,6229389437461
700369;59,8755713996133;17,6243118441914
700370;59,8784100836946;17,5926940296707
700371;59,8774910376608;17,5902872726116
700373;59,8714205793442;17,6009613972191
700374;59,8689411469139;17,6076483218977
700377;59,8696369752141;17,6053469278927
700379;59,8543459310887;17,6725368993235
700381;59,8536775112148;17,680405692886
700384;59,8447742028758;17,6335689850431
700387;59,8326384502255;17,6424103425217
700388;59,8275114421048;17,6443750465547
700389;59,8154281933323;17,6487721667609
700392;59,7923648008302;17,643527293547
700393;59,7899164286088;17,6452629795823
700398;59,8507978941085;17,6509950844003
700400;59,8355877600465;17,649796806021
700401;59,8445315791279;17,6662779017391
700404;59,7915548141478;17,623638388097
700406;59,795332991528;17,6198532825398
700407;59,7991741067883;17,616052925612
700408;59,8011139281991;17,6094760846641
700409;59,8058055758397;17,6058266669902
700411;59,8080054395568;17,6071215233895
700412;59,8143322062168;17,6106002180484
700413;59,8171878326168;17,6125195120576
700414;59,8197495469578;17,6162238980928
700415;59,8739734131773;17,6882269544593
700416;59,8750034839812;17,6915354358515
700417;59,8786558917211;17,709138462308
700418;59,8794973504861;17,7179920696138
700420;59,8835826043566;17,7401271865738
700421;59,8904705099149;17,7485677417374
700422;59,8932850847125;17,7427818197276
700423;59,8968200150291;17,7374477683944
700424;59,8667898051777;17,6857856167693
700425;59,8786721292287;17,6829737192156
700426;59,8823561433316;17,6890581994454
700433;59,8975137329146;17,732376985162
700434;59,8793396781213;17,7453640314848
700435;59,8762104686841;17,7499502298886
700436;59,8750456483168;17,7418636025629
700437;59,8731842383741;17,7261119701024
700438;59,8765316668625;17,7206614129764
700441;59,8590641884304;17,7061092780142
700443;59,8574977492217;17,6597907667479
700444;59,8608579833052;17,7081037951972
700445;59,8638617797258;17,7102391062904
700446;59,8060970974313;17,6914209338212
700448;59,8751437202612;17,7222603218936
700449;59,889830739253;17,6493532666744
700450;59,8586078421312;17,681575539391
700466;59,8643419383315;17,6742038584747
700474;59,8483329620659;17,6222904598936
700475;59,8459913176028;17,6293177807324
700488;59,8509414530736;17,5603493632314
700489;59,8747050449943;17,7454869626114
700491;59,8523358313585;17,6139068243441
700492;59,8511168297593;17,6403768221805
700493;59,8491183085952;17,6420512746723
700499;59,8460313571032;17,6940003235839
700512;59,8497455581326;17,7085402848296
700513;59,8499409532068;17,7012170746196
700515;59,954980472699;17,7115621744526
700517;59,8495351677354;17,5614530667041
700524;59,8208761140705;17,696998588033
700525;59,8431797035029;17,6384771155515
700527;59,8536828410945;17,7106925630313
700531;59,8527379916999;17,6643445386226
700532;59,8711499595766;17,630462927082
700536;59,8477231391849;17,5613397983431
700538;59,8879001652978;17,6071739251459
700539;59,8530834181996;17,6538342950085
700541;59,8693373717744;17,6625209694919
700544;59,8738912007674;17,5955587558139
700545;59,951412308516;17,5468087925063
700546;59,8438429241432;17,6888271472133
700547;59,845302601293;17,6777579808125
700549;59,8622661464976;17,6125534574113
700550;59,8580669950769;17,6747801770929
700552;59,869621484569;17,6176126470541
700553;59,7856601277634;17,6651012156616
700554;59,8042833913257;17,6851525708808
700555;59,792751495325;17,6747058938778
700558;59,9374544034672;17,6484174068337
700566;59,8697340456466;17,6139941378208
700567;59,8867801185063;17,659456481219
700568;59,8373905883583;17,6143273453683
700570;59,8499449922362;17,5549435823765
700571;59,8518141729239;17,5548096755804
700572;59,8402570607286;17,6478250370397
700574;59,827178069206;17,6540755004229
700575;59,8517656903058;17,6305081183905
700578;59,8524610226029;17,6405578853941
700579;59,8230375028583;17,6264942543769
700581;59,865157812561;17,642364004832
700583;59,8504983380884;17,6241215845019
700587;59,8474731126019;17,642852831715
700588;59,8525314554547;17,6387236011213
700589;59,8489082227822;17,6189849419967
700591;59,8610317073982;17,63563888447
700592;59,8528326922825;17,7204061571165
700593;59,8490183234993;17,6363355771873
700594;59,8618222998294;17,6433404706178
700597;59,8116435001614;17,6593470149461
700599;59,8482321441535;17,5541221292133
700600;59,8582849365157;17,6452694748046
700602;59,863825840921;17,6257772442555
700604;59,8556103751173;17,6669320536055
700605;59,8487588483273;17,610251060328
700607;59,8974444113734;17,6351571996288
700608;59,8564824430347;17,6579315888854
700610;59,8505458422625;17,5724808555212
700612;59,9563072667789;17,6898154179725
700613;59,8842581551885;17,6702126950683
700619;59,8542987961157;17,5990396726028
700620;59,8478076928526;17,6871953271531
